Id,Name,2026-08-01 20:00:09,2026-08-02 07:19:04,2026-08-02 19:59:53,2026-08-03 07:15:33,2026-08-03 21:44:00,2026-08-04 07:25:48,2026-08-04 20:45:04,2026-08-05 07:32:51,2026-08-05 20:38:24,2026-08-06 07:27:40,2026-08-06 20:43:40,2026-08-07 10:17:19,2026-08-07 19:19:56
100384115,BOSE 사운드링크 마이크로 2세대,"정품_119,000","정품_119,000","정품_119,000","정품_124,000","정품_124,000","정품_124,000","정품_124,000","정품_124,000","정품_124,000","정품_124,000","정품_124,000","정품_104,000","정품_119,000"
57499424,BOSE 사운드링크 맥스,"정품_446,400|중고_413,100|해외구매_530,750","정품_446,400|중고_413,100|해외구매_530,750","정품_446,400|중고_413,100|해외구매_444,420","정품_446,400|중고_431,100|해외구매_499,850","정품_446,400|중고_431,100|해외구매_470,400","정품_446,400|중고_431,100|해외구매_470,400","정품_446,400|중고_431,100|해외구매_470,400","정품_446,400|중고_431,100|해외구매_470,400","정품_446,400|중고_431,100|해외구매_460,990","정품_446,400|중고_431,100|해외구매_460,990","정품_446,400|중고_431,100|해외구매_456,290","정품_384,000|중고_413,100|해외구매_456,290","정품_446,400|중고_413,100|해외구매_456,290"
10528404,BOSE 사운드링크 미니 2 SE,"정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800","정품_699,000|해외구매_627,800"
96366497,BOSE 사운드링크 플러스,"정품_283,650","정품_283,650","정품_283,650","정품_283,650","정품_283,650","정품_283,650","정품_283,650","정품_283,650","정품_283,650","정품_283,650","정품_283,650","정품_264,000","정품_283,650"
16335767,BOSE 사운드링크 플렉스,"해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840","해외구매_130,000|중고_120,840"
69465779,BOSE 사운드링크 플렉스 2세대,"정품_132,220|해외구매_190,540","정품_135,800|해외구매_190,540","정품_135,800|해외구매_190,540","정품_132,220|해외구매_190,540","정품_132,220|해외구매_190,960","정품_129,100|해외구매_190,960","정품_125,620|해외구매_190,960","정품_125,620|해외구매_190,960","정품_125,620|해외구매_190,960","정품_132,220|해외구매_190,960","정품_132,220|해외구매_180,590","정품_120,000|해외구매_180,590","정품_141,360|해외구매_180,590"
27863204,BOSE 사운드링크 플렉스 SE,"정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300","정품_161,590|해외구매_257,300"
96366200,BOSE 사운드링크 홈,"정품_265,540|해외구매_274,840","정품_265,430|해외구매_274,840","정품_265,400|해외구매_269,350","정품_265,240|해외구매_269,350","정품_218,900|해외구매_269,340","정품_218,900|해외구매_269,340","정품_218,900|해외구매_269,340","정품_218,900|해외구매_269,340","정품_218,900|해외구매_269,340","정품_218,900|해외구매_269,340","정품_209,900|해외구매_254,010","정품_209,900|해외구매_254,010","정품_209,900|해외구매_254,010"
10080753,BOSE 포터블 홈,"정품_430,000|해외구매_815,580","정품_430,000|해외구매_815,580","정품_430,000|해외구매_815,580","정품_430,000","정품_430,000","정품_430,000|해외구매_815,580","정품_430,000|해외구매_805,750","정품_430,000|해외구매_805,750","정품_430,000|해외구매_805,750","정품_430,000|해외구매_805,750","정품_430,000|해외구매_805,750","정품_430,000|해외구매_805,750","정품_430,000|해외구매_805,750"
98246321,BUSP-HYY E-3568,"해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040","해외구매_49,040"
5225789,Bless ZIO BT-60S CUBIC,"정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500","정품_18,500"
15993998,Bluedio LS,"해외구매_56,050","해외구매_56,050","해외구매_55,510","해외구매_55,510","해외구매_55,450","해외구매_55,450","해외구매_55,450","해외구매_55,450","해외구매_55,450","해외구매_55,450","해외구매_55,450","해외구매_55,450","해외구매_55,450"
4950307,BonoBoss BOS-5000 TITAN,"98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000"
5068263,BonoBoss BOS-BS221 STATS,"정품_27,280","정품_27,280","정품_27,280","정품_27,280","정품_27,280","정품_27,280",0,0,0,0,0,0,0
4840442,BonoBoss BOS-S100A TIARA,"정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500","정품_13,500"
18635972,BonoBoss BOS-S700,"정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000","정품_29,000"
8113471,BonoBoss BOS-TOTO ARGB,"정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890","정품_14,890"
18983789,Britz BA-RK707,"186,120","186,120","186,120","186,120","186,120","186,120","186,120","186,120","186,120","186,120","186,120","186,120","186,120"
3313658,Britz BZ-A40,"정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010","정품_15,010"
3034897,Britz BZ-C50 Blublu,"정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900"
49647260,Britz BZ-CML200,"68,280","68,280","68,280","68,280","68,280","68,280","68,280","68,280","68,280","68,280","68,280","68,280","68,280"
27477674,Britz BZ-EX1,"54,900","54,900","54,900","54,900","54,900","54,900","54,900","54,900","54,900","54,900","64,830","64,820","64,810"
57496100,Britz BZ-JB9600,"79,040","79,040","79,040","79,040","79,040","79,040","79,040","79,040","79,040","79,040","79,040","79,040","79,040"
4336057,Britz 브리츠액세서리즈 BA-B10 Swimmer,"정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200","정품_79,200"
4092689,Britz 브리츠액세서리즈 BA-C1 SoundRoom,"정품_58,500","정품_58,500","정품_58,500","정품_58,500","정품_58,500","정품_58,400","정품_58,400","정품_58,400","정품_58,400","정품_58,400","정품_58,400","정품_58,400","정품_58,400"
5427069,Britz 브리츠액세서리즈 BA-C7,"정품_62,300","정품_62,300","정품_62,300","정품_62,300","정품_62,300","정품_62,300","정품_62,300","정품_62,300","정품_62,300","정품_62,300","정품_61,630","정품_61,630","정품_61,630"
5344107,Britz 브리츠액세서리즈 BA-FS1,"정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000","정품_24,000"
5085363,Britz 브리츠액세서리즈 BA-SB2 SoundBrick,"정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900","정품_56,900"
4763727,Britz 브리츠액세서리즈 BA-SF1 SoundCup,"정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900","정품_9,900"
3416910,Britz 브리츠액세서리즈 BA-UM2 SlimMetal,"정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800","정품_58,800"
2338063,Britz 브리츠액세서리즈 BA-V200 Mini.B,"정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840","정품_24,840"
4983649,Britz 브리츠액세서리즈 BZ-C90 Denim,"정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000","정품_41,000"
2534032,Britz 브리츠액세서리즈 BZ-D20 Reflex,"정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000","정품_45,000"
4542844,Britz 브리츠액세서리즈 BZ-D70 MetalCube,"정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500","정품_46,500"
2571321,Britz 브리츠액세서리즈 BZ-G400 BlueDuo,"정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200","정품_66,200"
2823911,Britz 브리츠액세서리즈 BZ-J2 Blui,"정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000","정품_26,000"
3021715,Britz 브리츠액세서리즈 BZ-Q1 EGG,"정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810","정품_41,810"
3021761,Britz 브리츠액세서리즈 BZ-Q30 Tree,"정품_88,900|중고_48,260","정품_88,900|중고_48,260","정품_88,900|중고_48,260","정품_88,900|중고_48,260","정품_88,900|중고_48,260","정품_88,900|중고_48,260","정품_88,900|중고_48,260","정품_88,900|중고_48,220","정품_88,900|중고_48,220","정품_88,900|중고_48,220","정품_88,900|중고_48,220","정품_88,900|중고_48,220","정품_88,900|중고_48,220"
8663756,Britz 브리츠인터내셔널 Air Pulse A100,"정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450","정품_1,147,450"
8673254,Britz 브리츠인터내셔널 Air Pulse A300,"정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100","정품_1,394,100"
14158196,Britz 브리츠인터내셔널 Air Pulse A80,"정품_805,670","정품_805,670","정품_805,670","정품_805,670","정품_805,670","정품_805,670","정품_805,670","정품_829,650","정품_829,650","정품_829,650","정품_829,650","정품_829,650","정품_829,650"
15601139,Britz 브리츠인터내셔널 Air Pulse P100X,"정품_836,350","정품_836,320","정품_836,320","정품_836,310","정품_836,310","정품_836,300","정품_836,300","정품_836,290","정품_836,290","정품_836,280","정품_836,280","정품_836,270","정품_836,270"
11687093,Britz 브리츠인터내셔널 BA-AKMU,0,0,0,0,"220,240","220,240","220,240","220,240","220,240","220,240","220,240","220,240","220,240"
18753089,Britz 브리츠인터내셔널 BA-C7 Plus,"61,330","61,330","61,330","61,330","61,330","61,330","64,700","64,700","64,700","64,700","64,690","64,690","64,690"
7214002,Britz 브리츠인터내셔널 BA-CL1,"정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000","정품_86,000"
7214839,Britz 브리츠인터내셔널 BA-CL2,"정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700","정품_62,700"
16877819,Britz 브리츠인터내셔널 BA-HMK31,"96,300","96,300","96,300","96,300","96,300","96,300","96,300","96,300","96,300","96,300","96,300","96,300","96,300"
78979082,Britz 브리츠인터내셔널 BA-HMK31 Plus,"정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820","정품_98,530|중고_78,820"
17079803,Britz 브리츠인터내셔널 BA-K10,"정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900","정품_39,900"
5104971,Britz 브리츠인터내셔널 BA-K9 Sound Bar Solo,"정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,450|중고_31,150","정품_32,900|중고_31,580","정품_32,900|중고_31,580","정품_32,900|중고_31,580"
45257927,Britz 브리츠인터내셔널 BA-LK707,"98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000","98,000"
20640539,Britz 브리츠인터내셔널 BA-MCK9,"정품_65,550","정품_65,550","정품_65,550","정품_65,550","정품_65,550","정품_65,550","정품_65,550","정품_65,550","정품_65,550","정품_62,550","정품_62,550","정품_65,550","정품_65,550"
